nation,year,n_rows,n_air_time_valid,n_air_time_zero,n_air_time_null,n_ramp_valid,n_ramp_zero,n_ramp_null,dep_total,median_departures,dep_home0,share_air_time_valid,share_air_time_zero,share_air_time_null,share_ramp_valid,share_ramp_zero,share_ramp_null,share_dep_home0,covid_flag,match_sensitive,gate_g6_pass
MA,2007,24,0,24,0,0,24,0,717.0,27.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2008,24,0,24,0,0,24,0,705.0,27.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2009,24,0,24,0,0,24,0,660.0,26.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2010,22,0,22,0,0,22,0,652.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2011,24,0,24,0,0,24,0,762.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2012,23,0,23,0,0,23,0,678.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2013,24,0,24,0,0,24,0,710.0,26.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2014,24,0,24,0,0,24,0,752.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2015,24,0,24,0,0,24,0,696.0,26.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2016,26,0,26,0,0,26,0,802.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2017,48,0,48,0,0,48,0,1280.0,20.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2018,48,0,48,0,0,48,0,1284.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2019,78,0,78,0,0,78,0,1657.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2020,38,0,38,0,0,38,0,500.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
MA,2021,43,0,43,0,0,43,0,972.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
MA,2022,58,0,58,0,0,58,0,1256.0,14.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2023,72,0,72,0,0,72,0,2356.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2024,72,0,72,0,0,72,0,2216.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MA,2025,72,0,72,0,0,72,0,1756.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MH,1990,30,0,30,0,0,30,0,263.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MH,1991,24,0,24,0,0,24,0,277.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MH,1992,24,0,24,0,0,24,0,204.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MH,1993,24,0,24,0,0,24,0,205.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MH,1994,21,0,21,0,0,21,0,178.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MH,1995,24,0,24,0,0,24,0,262.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MH,1996,4,0,4,0,0,4,0,46.0,11.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MO,2020,2,0,2,0,0,2,0,12.0,6.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False
MO,2021,16,0,16,0,0,16,0,116.0,6.0,116.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False
MO,2022,50,0,50,0,0,50,0,1082.0,22.0,1082.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
MO,2023,86,0,86,0,0,86,0,1960.0,22.0,1960.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
MO,2024,90,0,90,0,0,90,0,2280.0,27.0,2280.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
MO,2025,106,0,106,0,0,106,0,2408.0,26.0,2408.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
MT,2000,4,0,4,0,0,4,0,24.0,6.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
MV,1990,42,0,42,0,0,42,0,170.0,4.0,170.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
MV,1991,4,0,4,0,0,4,0,18.0,4.5,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
MX,1990,1615,0,1615,0,0,1615,0,43378.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1991,1622,0,1622,0,0,1622,0,45329.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1992,2434,0,2434,0,0,2434,0,44284.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1993,1898,0,1898,0,0,1898,0,40670.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1994,1594,0,1594,0,0,1594,0,40419.0,21.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1995,1409,0,1409,0,0,1409,0,41338.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1996,1723,0,1723,0,0,1723,0,43905.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1997,2028,0,2028,0,0,2028,0,48523.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1998,2183,0,2183,0,0,2183,0,51272.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,1999,2172,0,2172,0,0,2172,0,53559.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2000,2381,0,2381,0,0,2381,0,58132.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2001,2366,0,2366,0,0,2366,0,54765.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2002,2570,0,2570,0,0,2570,0,52870.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2003,2613,0,2613,0,0,2613,0,52673.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2004,2974,0,2974,0,0,2974,0,62034.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2005,3228,0,3228,0,0,3228,0,65499.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2006,3467,0,3467,0,0,3467,0,61965.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2007,3518,0,3518,0,0,3518,0,61776.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2008,3206,0,3206,0,0,3206,0,61135.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2009,3179,0,3179,0,0,3179,0,54660.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2010,2439,0,2439,0,0,2439,0,46681.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2011,1317,0,1317,0,0,1317,0,34343.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2012,1722,0,1722,0,0,1722,0,40783.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2013,2226,0,2226,0,0,2226,0,48009.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2014,2213,0,2213,0,0,2213,0,46580.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2015,2637,0,2637,0,0,2637,0,59575.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2016,2901,0,2901,0,0,2901,0,67444.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2017,3558,0,3558,0,0,3558,0,72430.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2018,4840,0,4840,0,0,4840,0,77007.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2019,4760,0,4760,0,0,4760,0,73794.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2020,2544,0,2544,0,0,2544,0,29025.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
MX,2021,3223,0,3223,0,0,3223,0,47600.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
MX,2022,3670,0,3670,0,0,3670,0,57223.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2023,3990,0,3990,0,0,3990,0,59575.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2024,5153,0,5153,0,0,5153,0,71119.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MX,2025,6027,0,6027,0,0,6027,0,80890.0,9.0,701.0,0.0,1.0,0.0,0.0,1.0,0.0,0.008666089751514403,False,False,False
MY,1990,85,0,85,0,0,85,0,561.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1991,83,0,83,0,0,83,0,647.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1992,60,0,60,0,0,60,0,682.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1993,87,0,87,0,0,87,0,899.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1994,76,0,76,0,0,76,0,837.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1995,73,0,73,0,0,73,0,860.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1996,72,0,72,0,0,72,0,828.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1997,52,0,52,0,0,52,0,636.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1998,69,0,69,0,0,69,0,862.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,1999,72,0,72,0,0,72,0,1022.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2000,73,0,73,0,0,73,0,1032.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2001,66,0,66,0,0,66,0,937.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2002,48,0,48,0,0,48,0,886.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2003,48,0,48,0,0,48,0,904.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2004,48,0,48,0,0,48,0,836.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2005,51,0,51,0,0,51,0,836.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2006,48,0,48,0,0,48,0,852.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2007,48,0,48,0,0,48,0,1042.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2008,48,0,48,0,0,48,0,888.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2009,45,0,45,0,0,45,0,519.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2010,24,0,24,0,0,24,0,312.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2011,24,0,24,0,0,24,0,314.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2012,26,0,26,0,0,26,0,394.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2013,24,0,24,0,0,24,0,416.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
MY,2014,8,0,8,0,0,8,0,140.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NG,1990,26,0,26,0,0,26,0,98.0,4.0,98.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NG,1991,10,0,10,0,0,10,0,26.0,3.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NG,2013,27,0,27,0,0,27,0,368.0,16.0,368.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NG,2014,33,0,33,0,0,33,0,371.0,14.0,371.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NG,2015,71,0,71,0,0,71,0,476.0,4.0,476.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NG,2016,73,0,73,0,0,73,0,486.0,5.0,486.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NG,2017,73,0,73,0,0,73,0,516.0,4.0,516.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NG,2018,78,0,78,0,0,78,0,500.0,4.0,500.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
NL,1990,544,0,544,0,0,544,0,6196.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1991,449,0,449,0,0,449,0,5936.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1992,416,0,416,0,0,416,0,6327.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1993,404,0,404,0,0,404,0,6401.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1994,355,0,355,0,0,355,0,5779.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1995,360,0,360,0,0,360,0,6149.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1996,409,0,409,0,0,409,0,6298.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1997,411,0,411,0,0,411,0,7448.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1998,688,0,688,0,0,688,0,9071.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,1999,664,0,664,0,0,664,0,9085.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2000,672,0,672,0,0,672,0,8970.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2001,567,0,567,0,0,567,0,7773.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2002,457,0,457,0,0,457,0,6605.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2003,441,0,441,0,0,441,0,6983.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2004,448,0,448,0,0,448,0,7932.0,19.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2005,378,0,378,0,0,378,0,7729.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2006,400,0,400,0,0,400,0,7390.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2007,395,0,395,0,0,395,0,7366.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2008,413,0,413,0,0,413,0,8000.0,25.0,443.0,0.0,1.0,0.0,0.0,1.0,0.0,0.055375,False,False,False
NL,2009,397,0,397,0,0,397,0,7388.0,21.0,884.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11965349214943151,False,False,False
NL,2010,475,0,475,0,0,475,0,6846.0,13.0,549.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08019281332164768,False,False,False
NL,2011,414,0,414,0,0,414,0,6634.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2012,448,0,448,0,0,448,0,6814.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2013,495,0,495,0,0,495,0,6768.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2014,473,0,473,0,0,473,0,6894.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2015,462,0,462,0,0,462,0,6904.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2016,485,0,485,0,0,485,0,6999.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2017,558,0,558,0,0,558,0,7482.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2018,662,0,662,0,0,662,0,8012.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2019,742,0,742,0,0,742,0,8389.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2020,447,0,447,0,0,447,0,4969.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
NL,2021,576,0,576,0,0,576,0,5783.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
NL,2022,735,0,735,0,0,735,0,8067.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2023,749,0,749,0,0,749,0,7982.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2024,807,0,807,0,0,807,0,8056.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NL,2025,935,0,935,0,0,935,0,8564.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2013,57,0,57,0,0,57,0,425.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2014,379,0,379,0,0,379,0,3030.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2015,491,0,491,0,0,491,0,4224.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2016,856,0,856,0,0,856,0,6702.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2017,1158,0,1158,0,0,1158,0,10005.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2018,1268,0,1268,0,0,1268,0,10593.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2019,1030,0,1030,0,0,1030,0,10545.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NO,2020,101,0,101,0,0,101,0,1112.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
NO,2021,2,0,2,0,0,2,0,3.0,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
NR,1990,47,0,47,0,0,47,0,205.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1991,47,0,47,0,0,47,0,211.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1992,58,0,58,0,0,58,0,258.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1993,80,0,80,0,0,80,0,359.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1994,66,0,66,0,0,66,0,279.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1995,48,0,48,0,0,48,0,276.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1996,48,0,48,0,0,48,0,496.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1997,48,0,48,0,0,48,0,406.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1998,48,0,48,0,0,48,0,382.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,1999,48,0,48,0,0,48,0,409.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,2000,48,0,48,0,0,48,0,391.0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NR,2001,8,0,8,0,0,8,0,58.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1990,195,0,195,0,0,195,0,2035.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1991,251,0,251,0,0,251,0,2384.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1992,306,0,306,0,0,306,0,2448.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1993,305,0,305,0,0,305,0,2591.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1994,313,0,313,0,0,313,0,3034.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1995,354,0,354,0,0,354,0,3426.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1996,359,0,359,0,0,359,0,3694.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1997,321,0,321,0,0,321,0,3611.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1998,335,0,335,0,0,335,0,3721.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,1999,300,0,300,0,0,300,0,3935.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2000,287,0,287,0,0,287,0,4086.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2001,259,0,259,0,0,259,0,3969.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2002,205,0,205,0,0,205,0,3355.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2003,158,0,158,0,0,158,0,3648.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2004,162,0,162,0,0,162,0,3669.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2005,190,0,190,0,0,190,0,3723.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2006,174,0,174,0,0,174,0,3952.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2007,178,0,178,0,0,178,0,3709.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2008,158,0,158,0,0,158,0,3505.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2009,154,0,154,0,0,154,0,3105.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2010,168,0,168,0,0,168,0,2826.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2011,177,0,177,0,0,177,0,3027.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2012,163,0,163,0,0,163,0,3054.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2013,178,0,178,0,0,178,0,3315.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2014,178,0,178,0,0,178,0,3504.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2015,171,0,171,0,0,171,0,3791.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2016,190,0,190,0,0,190,0,3946.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2017,200,0,200,0,0,200,0,3878.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2018,207,0,207,0,0,207,0,4233.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2019,240,0,240,0,0,240,0,4086.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2020,93,0,93,0,0,93,0,1317.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
NZ,2021,24,0,24,0,0,24,0,236.0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
NZ,2022,91,0,91,0,0,91,0,1478.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2023,165,0,165,0,0,165,0,3012.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2024,132,0,132,0,0,132,0,2836.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
NZ,2025,144,0,144,0,0,144,0,2891.0,18.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1990,25,0,25,0,0,25,0,655.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1991,26,0,26,0,0,26,0,768.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1992,43,0,43,0,0,43,0,1138.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1993,53,0,53,0,0,53,0,1539.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1994,54,0,54,0,0,54,0,1627.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1995,48,0,48,0,0,48,0,2162.0,38.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1996,48,0,48,0,0,48,0,2258.0,50.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
PA,1997,56,0,56,0,0,56,0,2742.0,59.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
